JUnit version 4.13.2
2024-11-14 03:47:37,343 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.snapshot.DirectorySnapshottableFeature_ESTest
2024-11-14 03:47:37,554 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.INodeWithAdditionalFields
2024-11-14 03:47:37,554 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.namenode.INodeWithAdditionalFields'.
2024-11-14 03:47:37,555 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/namenode/INodeWithAdditionalFields
2024-11-14 03:47:37,562 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/hdfs/server/namenode/INodeWithAdditionalFields
2024-11-14 03:47:37,562 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.util.LightWeightGSet$LinkedElement
2024-11-14 03:47:37,562 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.util.LightWeightGSet$LinkedElement'.
2024-11-14 03:47:37,563 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.util.LightWeightGSet$LinkedElement
2024-11-14 03:47:37,563 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.INode
2024-11-14 03:47:37,563 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.namenode.INode'.
2024-11-14 03:47:37,564 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/namenode/INode
2024-11-14 03:47:37,572 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/hdfs/server/namenode/INode
2024-11-14 03:47:37,573 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.util.Diff$Element
2024-11-14 03:47:37,573 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.util.Diff$Element'.
2024-11-14 03:47:37,574 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.util.Diff$Element
2024-11-14 03:47:37,575 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.INode
2024-11-14 03:47:37,575 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.INodeWithAdditionalFields
2024-11-14 03:47:37,576 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.INodeDirectory
2024-11-14 03:47:37,576 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.snapshot.Snapshot$Root
2024-11-14 03:47:37,576 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.namenode.snapshot.Snapshot$Root'.
2024-11-14 03:47:37,578 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/namenode/snapshot/Snapshot$Root
2024-11-14 03:47:37,580 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/server/namenode/snapshot/Snapshot$Root
2024-11-14 03:47:37,580 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.snapshot.Snapshot$Root
2024-11-14 03:47:37,741 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.INode$ReclaimContext
2024-11-14 03:47:37,741 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.namenode.INode$ReclaimContext'.
2024-11-14 03:47:37,741 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/namenode/INode$ReclaimContext
2024-11-14 03:47:37,743 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/server/namenode/INode$ReclaimContext
2024-11-14 03:47:37,743 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.INode$ReclaimContext
2024-11-14 03:47:37,743 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.protocol.LastBlockWithStatus
2024-11-14 03:47:37,743 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.protocol.LastBlockWithStatus'.
2024-11-14 03:47:37,744 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/protocol/LastBlockWithStatus
2024-11-14 03:47:37,744 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/protocol/LastBlockWithStatus
2024-11-14 03:47:37,745 INFO  EvoClassLoader - Defined package (3): package org.apache.hadoop.hdfs.protocol, -1396960598
2024-11-14 03:47:37,745 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.protocol.LastBlockWithStatus
2024-11-14 03:47:37,745 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.FileSystem
2024-11-14 03:47:37,746 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.FileSystem'.
2024-11-14 03:47:37,747 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/FileSystem
2024-11-14 03:47:37,773 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/fs/FileSystem
2024-11-14 03:47:37,774 INFO  EvoClassLoader - Defined package (3): package org.apache.hadoop.fs, -40118176
2024-11-14 03:47:37,775 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.security.token.DelegationTokenIssuer
2024-11-14 03:47:37,775 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.security.token.DelegationTokenIssuer'.
2024-11-14 03:47:37,776 INFO  EvoClassLoader - Defined package (3): package org.apache.hadoop.security.token, -540953378
2024-11-14 03:47:37,776 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.security.token.DelegationTokenIssuer
2024-11-14 03:47:37,776 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.PathCapabilities
2024-11-14 03:47:37,776 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.PathCapabilities'.
2024-11-14 03:47:37,777 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.PathCapabilities
2024-11-14 03:47:37,777 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.conf.Configured
2024-11-14 03:47:37,777 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.conf.Configured'.
2024-11-14 03:47:37,778 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/conf/Configured
2024-11-14 03:47:37,778 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/conf/Configured
2024-11-14 03:47:37,778 INFO  EvoClassLoader - Defined package (3): package org.apache.hadoop.conf, 101048823
2024-11-14 03:47:37,778 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.conf.Configurable
2024-11-14 03:47:37,778 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.conf.Configurable'.
2024-11-14 03:47:37,786 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.conf.Configurable
2024-11-14 03:47:37,786 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.conf.Configured
2024-11-14 03:47:37,786 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.FileSystem
2024-11-14 03:47:37,787 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.PathFilter
2024-11-14 03:47:37,787 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.PathFilter'.
2024-11-14 03:47:37,789 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.PathFilter
2024-11-14 03:47:37,789 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.RemoteIterator
2024-11-14 03:47:37,789 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.RemoteIterator'.
2024-11-14 03:47:37,791 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.RemoteIterator
2024-11-14 03:47:37,791 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.FileAlreadyExistsException
2024-11-14 03:47:37,791 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.FileAlreadyExistsException'.
2024-11-14 03:47:37,792 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/FileAlreadyExistsException
2024-11-14 03:47:37,793 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/fs/FileAlreadyExistsException
2024-11-14 03:47:37,794 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.FileAlreadyExistsException
2024-11-14 03:47:37,794 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.ParentNotDirectoryException
2024-11-14 03:47:37,794 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.ParentNotDirectoryException'.
2024-11-14 03:47:37,794 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/ParentNotDirectoryException
2024-11-14 03:47:37,795 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/fs/ParentNotDirectoryException
2024-11-14 03:47:37,795 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.ParentNotDirectoryException
2024-11-14 03:47:37,795 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.GlobalStorageStatistics$StorageStatisticsProvider
2024-11-14 03:47:37,795 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.GlobalStorageStatistics$StorageStatisticsProvider'.
2024-11-14 03:47:37,796 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.GlobalStorageStatistics$StorageStatisticsProvider
2024-11-14 03:47:37,797 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.CreateFlag
2024-11-14 03:47:37,797 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.CreateFlag'.
2024-11-14 03:47:37,798 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/CreateFlag
2024-11-14 03:47:37,799 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/fs/CreateFlag
2024-11-14 03:47:37,800 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.CreateFlag
2024-11-14 03:47:37,800 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.QuotaUsage
2024-11-14 03:47:37,800 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.QuotaUsage'.
2024-11-14 03:47:37,801 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/QuotaUsage
2024-11-14 03:47:37,802 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/fs/QuotaUsage
2024-11-14 03:47:37,803 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.QuotaUsage
2024-11-14 03:47:37,803 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.ContentSummary
2024-11-14 03:47:37,803 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.ContentSummary'.
2024-11-14 03:47:37,804 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/ContentSummary
2024-11-14 03:47:37,805 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/fs/ContentSummary
2024-11-14 03:47:37,805 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.io.Writable
2024-11-14 03:47:37,805 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.io.Writable'.
2024-11-14 03:47:37,806 INFO  EvoClassLoader - Defined package (3): package org.apache.hadoop.io, -40118087
2024-11-14 03:47:37,806 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.io.Writable
2024-11-14 03:47:37,806 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.ContentSummary
2024-11-14 03:47:37,806 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.LocalFileSystem
2024-11-14 03:47:37,806 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.LocalFileSystem'.
2024-11-14 03:47:37,806 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/LocalFileSystem
2024-11-14 03:47:37,809 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/fs/LocalFileSystem
2024-11-14 03:47:37,810 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.ChecksumFileSystem
2024-11-14 03:47:37,811 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.ChecksumFileSystem'.
2024-11-14 03:47:37,811 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/ChecksumFileSystem
2024-11-14 03:47:37,821 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/fs/ChecksumFileSystem
2024-11-14 03:47:37,821 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.FilterFileSystem
2024-11-14 03:47:37,821 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.FilterFileSystem'.
2024-11-14 03:47:37,822 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/FilterFileSystem
2024-11-14 03:47:37,826 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/fs/FilterFileSystem
2024-11-14 03:47:37,826 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.FilterFileSystem
2024-11-14 03:47:37,827 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.ChecksumFileSystem
2024-11-14 03:47:37,827 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.LocalFileSystem
2024-11-14 03:47:37,827 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.security.AccessControlException
2024-11-14 03:47:37,827 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.security.AccessControlException'.
2024-11-14 03:47:37,828 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/security/AccessControlException
2024-11-14 03:47:37,828 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/security/AccessControlException
2024-11-14 03:47:37,829 INFO  EvoClassLoader - Defined package (3): package org.apache.hadoop.security, 1193150611
2024-11-14 03:47:37,829 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.security.AccessControlException
2024-11-14 03:47:37,829 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.XAttrSetFlag
2024-11-14 03:47:37,829 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.XAttrSetFlag'.
2024-11-14 03:47:37,830 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/XAttrSetFlag
2024-11-14 03:47:37,831 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/fs/XAttrSetFlag
2024-11-14 03:47:37,832 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.XAttrSetFlag
2024-11-14 03:47:37,833 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.UnsupportedFileSystemException
2024-11-14 03:47:37,834 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.UnsupportedFileSystemException'.
2024-11-14 03:47:37,834 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/UnsupportedFileSystemException
2024-11-14 03:47:37,835 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/fs/UnsupportedFileSystemException
2024-11-14 03:47:37,835 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.UnsupportedFileSystemException
2024-11-14 03:47:37,835 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.StorageStatistics
2024-11-14 03:47:37,835 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.StorageStatistics'.
2024-11-14 03:47:37,835 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/StorageStatistics
2024-11-14 03:47:37,836 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/fs/StorageStatistics
2024-11-14 03:47:37,836 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.StorageStatistics
2024-11-14 03:47:37,836 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.EmptyStorageStatistics
2024-11-14 03:47:37,836 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.EmptyStorageStatistics'.
2024-11-14 03:47:37,837 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/EmptyStorageStatistics
2024-11-14 03:47:37,838 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/fs/EmptyStorageStatistics
2024-11-14 03:47:37,838 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.EmptyStorageStatistics
2024-11-14 03:47:37,839 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.FSDataOutputStreamBuilder
2024-11-14 03:47:37,839 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.FSDataOutputStreamBuilder'.
2024-11-14 03:47:37,840 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/FSDataOutputStreamBuilder
2024-11-14 03:47:37,841 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/fs/FSDataOutputStreamBuilder
2024-11-14 03:47:37,841 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.impl.AbstractFSBuilderImpl
2024-11-14 03:47:37,841 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.impl.AbstractFSBuilderImpl'.
2024-11-14 03:47:37,842 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/impl/AbstractFSBuilderImpl
2024-11-14 03:47:37,843 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/fs/impl/AbstractFSBuilderImpl
2024-11-14 03:47:37,843 INFO  CreateClassResetClassAdapter - Adding bytecode for initializing field UNKNOWN_MANDATORY_KEY
2024-11-14 03:47:37,843 INFO  CreateClassResetClassAdapter - Adding bytecode for initializing field E_BOTH_A_PATH_AND_A_PATH_HANDLE
2024-11-14 03:47:37,843 INFO  EvoClassLoader - Defined package (3): package org.apache.hadoop.fs.impl, -2003435794
2024-11-14 03:47:37,843 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.FSBuilder
2024-11-14 03:47:37,843 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.FSBuilder'.
2024-11-14 03:47:37,845 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.FSBuilder
2024-11-14 03:47:37,845 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.impl.AbstractFSBuilderImpl
2024-11-14 03:47:37,845 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.FSDataOutputStreamBuilder
2024-11-14 03:47:37,845 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.FileSystem$FileSystemDataOutputStreamBuilder
2024-11-14 03:47:37,845 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.FileSystem$FileSystemDataOutputStreamBuilder'.
2024-11-14 03:47:37,846 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/FileSystem$FileSystemDataOutputStreamBuilder
2024-11-14 03:47:37,847 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/fs/FileSystem$FileSystemDataOutputStreamBuilder
2024-11-14 03:47:37,848 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.FileSystem$FileSystemDataOutputStreamBuilder
2024-11-14 03:47:37,864 INFO  EvoClassLoader - Seeing class for first time: org.apache.commons.logging.impl.Log4JLogger
2024-11-14 03:47:37,864 INFO  EvoClassLoader - Instrumenting class 'org.apache.commons.logging.impl.Log4JLogger'.
2024-11-14 03:47:37,865 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/commons/logging/impl/Log4JLogger
2024-11-14 03:47:37,869 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/commons/logging/impl/Log4JLogger
2024-11-14 03:47:37,871 INFO  EvoClassLoader - Keeping class: org.apache.commons.logging.impl.Log4JLogger
2024-11-14 03:47:37,871 INFO  EvoClassLoader - Seeing class for first time: org.apache.log4j.Category
2024-11-14 03:47:37,871 INFO  EvoClassLoader - Instrumenting class 'org.apache.log4j.Category'.
2024-11-14 03:47:37,872 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/log4j/Category
2024-11-14 03:47:37,873 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/log4j/Category
2024-11-14 03:47:37,873 INFO  EvoClassLoader - Seeing class for first time: org.apache.log4j.spi.AppenderAttachable
2024-11-14 03:47:37,873 INFO  EvoClassLoader - Instrumenting class 'org.apache.log4j.spi.AppenderAttachable'.
2024-11-14 03:47:37,874 INFO  EvoClassLoader - Keeping class: org.apache.log4j.spi.AppenderAttachable
2024-11-14 03:47:37,874 INFO  EvoClassLoader - Keeping class: org.apache.log4j.Category
2024-11-14 03:47:37,874 INFO  EvoClassLoader - Seeing class for first time: org.apache.log4j.Logger
2024-11-14 03:47:37,874 INFO  EvoClassLoader - Instrumenting class 'org.apache.log4j.Logger'.
2024-11-14 03:47:37,875 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/log4j/Logger
2024-11-14 03:47:37,875 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/log4j/Logger
2024-11-14 03:47:37,875 INFO  EvoClassLoader - Keeping class: org.apache.log4j.Logger
2024-11-14 03:47:37,875 INFO  EvoClassLoader - Seeing class for first time: org.apache.log4j.Priority
2024-11-14 03:47:37,875 INFO  EvoClassLoader - Instrumenting class 'org.apache.log4j.Priority'.
2024-11-14 03:47:37,876 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/log4j/Priority
2024-11-14 03:47:37,876 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/log4j/Priority
2024-11-14 03:47:37,877 INFO  EvoClassLoader - Keeping class: org.apache.log4j.Priority
2024-11-14 03:47:37,877 INFO  EvoClassLoader - Seeing class for first time: org.apache.log4j.Level
2024-11-14 03:47:37,877 INFO  EvoClassLoader - Instrumenting class 'org.apache.log4j.Level'.
2024-11-14 03:47:37,877 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/log4j/Level
2024-11-14 03:47:37,878 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/log4j/Level
2024-11-14 03:47:37,878 INFO  EvoClassLoader - Keeping class: org.apache.log4j.Level
2024-11-14 03:47:37,880 INFO  EvoClassLoader - Seeing class for first time: org.apache.log4j.LogManager
2024-11-14 03:47:37,880 INFO  EvoClassLoader - Instrumenting class 'org.apache.log4j.LogManager'.
2024-11-14 03:47:37,881 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/log4j/LogManager
2024-11-14 03:47:37,884 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/log4j/LogManager
2024-11-14 03:47:37,885 INFO  EvoClassLoader - Keeping class: org.apache.log4j.LogManager
2024-11-14 03:47:37,885 INFO  EvoClassLoader - Seeing class for first time: org.apache.log4j.spi.RootLogger
2024-11-14 03:47:37,885 INFO  EvoClassLoader - Instrumenting class 'org.apache.log4j.spi.RootLogger'.
2024-11-14 03:47:37,885 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/log4j/spi/RootLogger
2024-11-14 03:47:37,886 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/log4j/spi/RootLogger
2024-11-14 03:47:37,887 INFO  EvoClassLoader - Keeping class: org.apache.log4j.spi.RootLogger
2024-11-14 03:47:37,887 INFO  EvoClassLoader - Seeing class for first time: org.apache.log4j.spi.LoggerRepository
2024-11-14 03:47:37,887 INFO  EvoClassLoader - Instrumenting class 'org.apache.log4j.spi.LoggerRepository'.
2024-11-14 03:47:37,887 INFO  EvoClassLoader - Keeping class: org.apache.log4j.spi.LoggerRepository
2024-11-14 03:47:37,887 INFO  EvoClassLoader - Seeing class for first time: org.apache.log4j.spi.RepositorySelector
2024-11-14 03:47:37,887 INFO  EvoClassLoader - Instrumenting class 'org.apache.log4j.spi.RepositorySelector'.
2024-11-14 03:47:37,888 INFO  EvoClassLoader - Keeping class: org.apache.log4j.spi.RepositorySelector
2024-11-14 03:47:37,889 INFO  EvoClassLoader - Seeing class for first time: org.apache.log4j.Hierarchy
2024-11-14 03:47:37,890 INFO  EvoClassLoader - Instrumenting class 'org.apache.log4j.Hierarchy'.
2024-11-14 03:47:37,891 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/log4j/Hierarchy
2024-11-14 03:47:37,896 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/log4j/Hierarchy
2024-11-14 03:47:37,897 INFO  EvoClassLoader - Seeing class for first time: org.apache.log4j.spi.RendererSupport
2024-11-14 03:47:37,897 INFO  EvoClassLoader - Instrumenting class 'org.apache.log4j.spi.RendererSupport'.
2024-11-14 03:47:37,898 INFO  EvoClassLoader - Keeping class: org.apache.log4j.spi.RendererSupport
2024-11-14 03:47:37,898 INFO  EvoClassLoader - Seeing class for first time: org.apache.log4j.spi.ThrowableRendererSupport
