JUnit version 4.13.2
2024-11-12 17:37:15,632 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.snapshot.SnapshotDiffInfo_ESTest
2024-11-12 17:37:15,788 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.INodeWithAdditionalFields
2024-11-12 17:37:15,788 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.namenode.INodeWithAdditionalFields'.
2024-11-12 17:37:15,788 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/namenode/INodeWithAdditionalFields
2024-11-12 17:37:15,793 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/hdfs/server/namenode/INodeWithAdditionalFields
2024-11-12 17:37:15,793 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.util.LightWeightGSet$LinkedElement
2024-11-12 17:37:15,793 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.util.LightWeightGSet$LinkedElement'.
2024-11-12 17:37:15,794 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.util.LightWeightGSet$LinkedElement
2024-11-12 17:37:15,794 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.INode
2024-11-12 17:37:15,794 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.namenode.INode'.
2024-11-12 17:37:15,794 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/namenode/INode
2024-11-12 17:37:15,800 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/hdfs/server/namenode/INode
2024-11-12 17:37:15,801 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.INode
2024-11-12 17:37:15,801 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.INodeWithAdditionalFields
2024-11-12 17:37:15,801 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.INodeDirectory
2024-11-12 17:37:15,801 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.snapshot.Snapshot$Root
2024-11-12 17:37:15,801 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.namenode.snapshot.Snapshot$Root'.
2024-11-12 17:37:15,802 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/namenode/snapshot/Snapshot$Root
2024-11-12 17:37:15,803 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/server/namenode/snapshot/Snapshot$Root
2024-11-12 17:37:15,803 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.snapshot.Snapshot$Root
2024-11-12 17:37:15,917 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.Lists$AbstractListWrapper
2024-11-12 17:37:15,917 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.Lists$AbstractListWrapper'.
2024-11-12 17:37:15,918 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/Lists$AbstractListWrapper
2024-11-12 17:37:15,918 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/Lists$AbstractListWrapper
2024-11-12 17:37:15,918 INFO  EvoClassLoader - Defined package (3): package org.apache.hadoop.thirdparty.com.google.common.collect, -347820205
2024-11-12 17:37:15,919 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.Lists$AbstractListWrapper
2024-11-12 17:37:15,919 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.INode$ReclaimContext
2024-11-12 17:37:15,919 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.namenode.INode$ReclaimContext'.
2024-11-12 17:37:15,919 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/namenode/INode$ReclaimContext
2024-11-12 17:37:15,920 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/server/namenode/INode$ReclaimContext
2024-11-12 17:37:15,920 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.INode$ReclaimContext
2024-11-12 17:37:15,920 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.FSImageFormat$Loader
2024-11-12 17:37:15,920 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.namenode.FSImageFormat$Loader'.
2024-11-12 17:37:15,921 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/namenode/FSImageFormat$Loader
2024-11-12 17:37:15,929 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/hdfs/server/namenode/FSImageFormat$Loader
2024-11-12 17:37:15,929 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.FSImageFormat$AbstractLoader
2024-11-12 17:37:15,930 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.namenode.FSImageFormat$AbstractLoader'.
2024-11-12 17:37:15,930 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.FSImageFormat$AbstractLoader
2024-11-12 17:37:15,931 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.FSImageFormat$Loader
2024-11-12 17:37:15,931 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.common.InconsistentFSStateException
2024-11-12 17:37:15,931 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.common.InconsistentFSStateException'.
2024-11-12 17:37:15,931 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/common/InconsistentFSStateException
2024-11-12 17:37:15,932 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/server/common/InconsistentFSStateException
2024-11-12 17:37:15,932 INFO  EvoClassLoader - Defined package (3): package org.apache.hadoop.hdfs.server.common, -1528842716
2024-11-12 17:37:15,932 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.common.InconsistentFSStateException
2024-11-12 17:37:15,932 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.protocol.LayoutVersion$LayoutFeature
2024-11-12 17:37:15,932 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.protocol.LayoutVersion$LayoutFeature'.
2024-11-12 17:37:15,938 INFO  EvoClassLoader - Defined package (3): package org.apache.hadoop.hdfs.protocol, -1396960598
2024-11-12 17:37:15,938 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.protocol.LayoutVersion$LayoutFeature
2024-11-12 17:37:15,938 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.blockmanagement.BlockCollection
2024-11-12 17:37:15,939 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.blockmanagement.BlockCollection'.
2024-11-12 17:37:15,939 INFO  EvoClassLoader - Defined package (3): package org.apache.hadoop.hdfs.server.blockmanagement, -789130121
2024-11-12 17:37:15,939 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.blockmanagement.BlockCollection
2024-11-12 17:37:15,940 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.blockmanagement.BlockInfo
2024-11-12 17:37:15,940 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.blockmanagement.BlockInfo'.
2024-11-12 17:37:15,940 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/blockmanagement/BlockInfo
2024-11-12 17:37:15,943 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/hdfs/server/blockmanagement/BlockInfo
2024-11-12 17:37:15,944 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.protocol.Block
2024-11-12 17:37:15,944 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.protocol.Block'.
2024-11-12 17:37:15,945 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/protocol/Block
2024-11-12 17:37:15,947 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/hdfs/protocol/Block
2024-11-12 17:37:15,947 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.io.Writable
2024-11-12 17:37:15,947 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.io.Writable'.
2024-11-12 17:37:15,948 INFO  EvoClassLoader - Defined package (3): package org.apache.hadoop.io, -40118087
2024-11-12 17:37:15,948 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.io.Writable
2024-11-12 17:37:15,948 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.protocol.Block
2024-11-12 17:37:15,948 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.blockmanagement.BlockInfo
2024-11-12 17:37:15,948 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.blockmanagement.BlockInfoContiguous
2024-11-12 17:37:15,948 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.blockmanagement.BlockInfoContiguous'.
2024-11-12 17:37:15,948 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/blockmanagement/BlockInfoContiguous
2024-11-12 17:37:15,949 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/hdfs/server/blockmanagement/BlockInfoContiguous
2024-11-12 17:37:15,949 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.blockmanagement.BlockInfoContiguous
2024-11-12 17:37:15,949 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.INodeFile
2024-11-12 17:37:15,949 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.namenode.INodeFile'.
2024-11-12 17:37:15,950 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/namenode/INodeFile
2024-11-12 17:37:15,963 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/server/namenode/INodeFile
2024-11-12 17:37:15,963 INFO  CreateClassResetClassAdapter - Adding bytecode for initializing field DEFAULT_REPL_FOR_STRIPED_BLOCKS
2024-11-12 17:37:15,964 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.INodeFileAttributes
2024-11-12 17:37:15,964 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.namenode.INodeFileAttributes'.
2024-11-12 17:37:15,965 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.INodeFileAttributes
2024-11-12 17:37:15,965 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.INodeFile
2024-11-12 17:37:15,965 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.INodeSymlink
2024-11-12 17:37:15,965 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.namenode.INodeSymlink'.
2024-11-12 17:37:15,966 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/namenode/INodeSymlink
2024-11-12 17:37:15,967 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/server/namenode/INodeSymlink
2024-11-12 17:37:15,967 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.INodeSymlink
2024-11-12 17:37:15,967 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.INodeReference$WithName
2024-11-12 17:37:15,967 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.namenode.INodeReference$WithName'.
2024-11-12 17:37:15,967 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/namenode/INodeReference$WithName
2024-11-12 17:37:15,968 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/server/namenode/INodeReference$WithName
2024-11-12 17:37:15,968 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.INodeReference
2024-11-12 17:37:15,968 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.namenode.INodeReference'.
2024-11-12 17:37:15,968 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/namenode/INodeReference
2024-11-12 17:37:15,970 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/server/namenode/INodeReference
2024-11-12 17:37:15,971 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.INodeReference
2024-11-12 17:37:15,971 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.INodeReference$WithName
2024-11-12 17:37:15,971 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.INodeReference$DstReference
2024-11-12 17:37:15,971 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.namenode.INodeReference$DstReference'.
2024-11-12 17:37:15,971 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/namenode/INodeReference$DstReference
2024-11-12 17:37:15,971 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/server/namenode/INodeReference$DstReference
2024-11-12 17:37:15,972 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.INodeReference$DstReference
2024-11-12 17:37:15,972 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.INodeDirectoryAttributes$SnapshotCopy
2024-11-12 17:37:15,972 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.namenode.INodeDirectoryAttributes$SnapshotCopy'.
2024-11-12 17:37:15,972 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/namenode/INodeDirectoryAttributes$SnapshotCopy
2024-11-12 17:37:15,973 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/server/namenode/INodeDirectoryAttributes$SnapshotCopy
2024-11-12 17:37:15,973 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.INodeAttributes$SnapshotCopy
2024-11-12 17:37:15,973 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.namenode.INodeAttributes$SnapshotCopy'.
2024-11-12 17:37:15,974 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/namenode/INodeAttributes$SnapshotCopy
2024-11-12 17:37:15,975 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/server/namenode/INodeAttributes$SnapshotCopy
2024-11-12 17:37:15,975 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.INodeAttributes$SnapshotCopy
2024-11-12 17:37:15,975 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.INodeDirectoryAttributes$SnapshotCopy
2024-11-12 17:37:15,975 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.INodeDirectoryAttributes$CopyWithQuota
2024-11-12 17:37:15,975 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.namenode.INodeDirectoryAttributes$CopyWithQuota'.
2024-11-12 17:37:15,976 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/namenode/INodeDirectoryAttributes$CopyWithQuota
2024-11-12 17:37:15,976 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/server/namenode/INodeDirectoryAttributes$CopyWithQuota
2024-11-12 17:37:15,977 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.INodeDirectoryAttributes$CopyWithQuota
2024-11-12 17:37:15,977 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.FSImageFormat
2024-11-12 17:37:15,977 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.namenode.FSImageFormat'.
2024-11-12 17:37:15,977 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/namenode/FSImageFormat
2024-11-12 17:37:15,979 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/hdfs/server/namenode/FSImageFormat
2024-11-12 17:37:15,979 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.FSImageFormat
2024-11-12 17:37:15,980 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.permission.AclEntryScope
2024-11-12 17:37:15,980 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.permission.AclEntryScope'.
2024-11-12 17:37:15,981 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/permission/AclEntryScope
2024-11-12 17:37:15,982 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/fs/permission/AclEntryScope
2024-11-12 17:37:15,982 INFO  EvoClassLoader - Defined package (3): package org.apache.hadoop.fs.permission, 1810436125
2024-11-12 17:37:15,982 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.permission.AclEntryScope
2024-11-12 17:37:15,983 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.permission.FsPermission$ImmutableFsPermission
2024-11-12 17:37:15,983 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.permission.FsPermission$ImmutableFsPermission'.
2024-11-12 17:37:15,984 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/permission/FsPermission$ImmutableFsPermission
2024-11-12 17:37:15,984 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/fs/permission/FsPermission$ImmutableFsPermission
2024-11-12 17:37:15,985 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.permission.FsPermission
2024-11-12 17:37:15,985 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.permission.FsPermission'.
2024-11-12 17:37:15,986 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/permission/FsPermission
2024-11-12 17:37:15,989 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/fs/permission/FsPermission
2024-11-12 17:37:15,989 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.permission.FsPermission
2024-11-12 17:37:15,989 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.permission.FsPermission$ImmutableFsPermission
2024-11-12 17:37:15,989 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.io.WritableFactory
2024-11-12 17:37:15,989 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.io.WritableFactory'.
2024-11-12 17:37:15,990 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.io.WritableFactory
2024-11-12 17:37:15,990 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.permission.FsPermission$1
2024-11-12 17:37:15,990 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.permission.FsPermission$1'.
2024-11-12 17:37:15,990 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/permission/FsPermission$1
2024-11-12 17:37:15,991 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.permission.FsPermission$1
2024-11-12 17:37:15,991 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.io.WritableFactories
2024-11-12 17:37:15,991 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.io.WritableFactories'.
2024-11-12 17:37:15,991 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/io/WritableFactories
2024-11-12 17:37:15,991 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/io/WritableFactories
2024-11-12 17:37:15,992 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.io.WritableFactories
2024-11-12 17:37:15,992 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.permission.FsAction
2024-11-12 17:37:15,992 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.permission.FsAction'.
2024-11-12 17:37:15,992 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/permission/FsAction
2024-11-12 17:37:15,992 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/fs/permission/FsAction
2024-11-12 17:37:15,993 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.permission.FsAction
2024-11-12 17:37:15,993 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.FileStatus
2024-11-12 17:37:15,993 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.FileStatus'.
2024-11-12 17:37:15,994 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/FileStatus
2024-11-12 17:37:16,001 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/fs/FileStatus
2024-11-12 17:37:16,001 INFO  EvoClassLoader - Defined package (3): package org.apache.hadoop.fs, -40118176
2024-11-12 17:37:16,001 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.FileStatus
2024-11-12 17:37:16,003 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.snapshot.SnapshotDiffInfo$1
2024-11-12 17:37:16,003 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.namenode.snapshot.SnapshotDiffInfo$1'.
2024-11-12 17:37:16,004 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/namenode/snapshot/SnapshotDiffInfo$1
2024-11-12 17:37:16,005 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.snapshot.SnapshotDiffInfo$1
2024-11-12 17:37:16,006 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.namenode.INode$Feature
2024-11-12 17:37:16,006 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.namenode.INode$Feature'.
2024-11-12 17:37:16,007 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.namenode.INode$Feature
2024-11-12 17:37:16,007 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.PathIsNotDirectoryException
2024-11-12 17:37:16,008 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.PathIsNotDirectoryException'.
2024-11-12 17:37:16,008 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/PathIsNotDirectoryException
2024-11-12 17:37:16,009 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/fs/PathIsNotDirectoryException
2024-11-12 17:37:16,009 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.PathExistsException
2024-11-12 17:37:16,009 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.PathExistsException'.
2024-11-12 17:37:16,009 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/PathExistsException
2024-11-12 17:37:16,010 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/fs/PathExistsException
2024-11-12 17:37:16,010 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.PathIOException
2024-11-12 17:37:16,010 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.PathIOException'.
2024-11-12 17:37:16,011 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/PathIOException
2024-11-12 17:37:16,012 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/fs/PathIOException
2024-11-12 17:37:16,012 INFO  CreateClassResetClassAdapter - Adding bytecode for initializing field EIO
2024-11-12 17:37:16,012 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.PathIOException
2024-11-12 17:37:16,012 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.PathExistsException
2024-11-12 17:37:16,012 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.PathIsNotDirectoryException
2024-11-12 17:37:16,014 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.DFSUtil
2024-11-12 17:37:16,014 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.DFSUtil'.
