JUnit version 4.13.2
2024-11-12 17:38:49,157 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.protocol.proto.JournalProtocolProtos_ESTest
2024-11-12 17:38:49,528 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.permission.AclEntryScope
2024-11-12 17:38:49,528 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.permission.AclEntryScope'.
2024-11-12 17:38:49,528 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/permission/AclEntryScope
2024-11-12 17:38:49,528 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/fs/permission/AclEntryScope
2024-11-12 17:38:49,528 INFO  EvoClassLoader - Defined package (3): package org.apache.hadoop.fs.permission, 1810436125
2024-11-12 17:38:49,528 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.permission.AclEntryScope
2024-11-12 17:38:49,529 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.TextFormatEscaper
2024-11-12 17:38:49,529 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.TextFormatEscaper'.
2024-11-12 17:38:49,529 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/TextFormatEscaper
2024-11-12 17:38:49,530 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/TextFormatEscaper
2024-11-12 17:38:49,530 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.TextFormatEscaper
2024-11-12 17:38:49,530 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.TextFormatEscaper$ByteSequence
2024-11-12 17:38:49,530 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.TextFormatEscaper$ByteSequence'.
2024-11-12 17:38:49,531 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.TextFormatEscaper$ByteSequence
2024-11-12 17:38:49,531 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.TypeRegistry
2024-11-12 17:38:49,531 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.TypeRegistry'.
2024-11-12 17:38:49,531 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/TypeRegistry
2024-11-12 17:38:49,532 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/thirdparty/protobuf/TypeRegistry
2024-11-12 17:38:49,532 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.TypeRegistry
2024-11-12 17:38:49,532 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.InvalidProtocolBufferException
2024-11-12 17:38:49,532 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.InvalidProtocolBufferException'.
2024-11-12 17:38:49,532 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/InvalidProtocolBufferException
2024-11-12 17:38:49,533 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/InvalidProtocolBufferException
2024-11-12 17:38:49,534 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.InvalidProtocolBufferException
2024-11-12 17:38:49,538 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.protocol.proto.JournalProtocolProtos$JournalRequestProto$Builder
2024-11-12 17:38:49,538 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.protocol.proto.JournalProtocolProtos$JournalRequestProto$Builder'.
2024-11-12 17:38:49,539 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/protocol/proto/JournalProtocolProtos$JournalRequestProto$Builder
2024-11-12 17:38:49,542 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/protocol/proto/JournalProtocolProtos$JournalRequestProto$Builder
2024-11-12 17:38:49,542 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.protocol.proto.JournalProtocolProtos$JournalRequestProtoOrBuilder
2024-11-12 17:38:49,542 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.protocol.proto.JournalProtocolProtos$JournalRequestProtoOrBuilder'.
2024-11-12 17:38:49,543 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.protocol.proto.JournalProtocolProtos$JournalRequestProtoOrBuilder
2024-11-12 17:38:49,543 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.GeneratedMessageV3$Builder
2024-11-12 17:38:49,543 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.GeneratedMessageV3$Builder'.
2024-11-12 17:38:49,544 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/GeneratedMessageV3$Builder
2024-11-12 17:38:49,546 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/GeneratedMessageV3$Builder
2024-11-12 17:38:49,546 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.AbstractMessage$Builder
2024-11-12 17:38:49,546 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.AbstractMessage$Builder'.
2024-11-12 17:38:49,547 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/AbstractMessage$Builder
2024-11-12 17:38:49,554 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/AbstractMessage$Builder
2024-11-12 17:38:49,554 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.Message$Builder
2024-11-12 17:38:49,554 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.Message$Builder'.
2024-11-12 17:38:49,555 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.MessageLite$Builder
2024-11-12 17:38:49,555 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.MessageLite$Builder'.
2024-11-12 17:38:49,556 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.MessageLite$Builder
2024-11-12 17:38:49,556 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.Message$Builder
2024-11-12 17:38:49,556 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.AbstractMessageLite$Builder
2024-11-12 17:38:49,556 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.AbstractMessageLite$Builder'.
2024-11-12 17:38:49,556 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/AbstractMessageLite$Builder
2024-11-12 17:38:49,560 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/AbstractMessageLite$Builder
2024-11-12 17:38:49,561 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.AbstractMessageLite$Builder
2024-11-12 17:38:49,561 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.AbstractMessage$Builder
2024-11-12 17:38:49,561 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.GeneratedMessageV3$Builder
2024-11-12 17:38:49,561 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.protocol.proto.JournalProtocolProtos$JournalRequestProto$Builder
2024-11-12 17:38:49,561 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.AbstractMessageLite$Builder$LimitedInputStream
2024-11-12 17:38:49,561 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.AbstractMessageLite$Builder$LimitedInputStream'.
2024-11-12 17:38:49,562 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/AbstractMessageLite$Builder$LimitedInputStream
2024-11-12 17:38:49,562 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/AbstractMessageLite$Builder$LimitedInputStream
2024-11-12 17:38:49,562 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.AbstractMessageLite$Builder$LimitedInputStream
2024-11-12 17:38:49,563 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.GeneratedMessageV3$BuilderParent
2024-11-12 17:38:49,563 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.GeneratedMessageV3$BuilderParent'.
2024-11-12 17:38:49,563 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.AbstractMessage$BuilderParent
2024-11-12 17:38:49,563 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.AbstractMessage$BuilderParent'.
2024-11-12 17:38:49,564 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.AbstractMessage$BuilderParent
2024-11-12 17:38:49,564 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.GeneratedMessageV3$BuilderParent
2024-11-12 17:38:49,564 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.UninitializedMessageException
2024-11-12 17:38:49,564 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.UninitializedMessageException'.
2024-11-12 17:38:49,564 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/UninitializedMessageException
2024-11-12 17:38:49,565 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/UninitializedMessageException
2024-11-12 17:38:49,565 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.UninitializedMessageException
2024-11-12 17:38:49,565 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.AbstractMessage
2024-11-12 17:38:49,565 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.AbstractMessage'.
2024-11-12 17:38:49,565 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/AbstractMessage
2024-11-12 17:38:49,567 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/AbstractMessage
2024-11-12 17:38:49,567 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.AbstractMessageLite
2024-11-12 17:38:49,567 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.AbstractMessageLite'.
2024-11-12 17:38:49,568 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/AbstractMessageLite
2024-11-12 17:38:49,570 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/AbstractMessageLite
2024-11-12 17:38:49,570 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.AbstractMessageLite
2024-11-12 17:38:49,570 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.AbstractMessage
2024-11-12 17:38:49,570 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.protocol.proto.JournalProtocolProtos$JournalInfoProto
2024-11-12 17:38:49,570 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.protocol.proto.JournalProtocolProtos$JournalInfoProto'.
2024-11-12 17:38:49,571 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/protocol/proto/JournalProtocolProtos$JournalInfoProto
2024-11-12 17:38:49,572 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/hdfs/protocol/proto/JournalProtocolProtos$JournalInfoProto
2024-11-12 17:38:49,572 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.protocol.proto.JournalProtocolProtos$JournalInfoProtoOrBuilder
2024-11-12 17:38:49,572 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.protocol.proto.JournalProtocolProtos$JournalInfoProtoOrBuilder'.
2024-11-12 17:38:49,573 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.protocol.proto.JournalProtocolProtos$JournalInfoProtoOrBuilder
2024-11-12 17:38:49,573 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.GeneratedMessageV3
2024-11-12 17:38:49,574 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.GeneratedMessageV3'.
2024-11-12 17:38:49,575 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/GeneratedMessageV3
2024-11-12 17:38:49,578 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/thirdparty/protobuf/GeneratedMessageV3
2024-11-12 17:38:49,579 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.GeneratedMessageV3
2024-11-12 17:38:49,579 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.protocol.proto.JournalProtocolProtos$JournalInfoProto
2024-11-12 17:38:49,581 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.MapEntry
2024-11-12 17:38:49,581 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.MapEntry'.
2024-11-12 17:38:49,582 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/MapEntry
2024-11-12 17:38:49,588 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/MapEntry
2024-11-12 17:38:49,588 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.MapEntry
2024-11-12 17:38:49,589 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.MapEntryLite$Metadata
2024-11-12 17:38:49,589 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.MapEntryLite$Metadata'.
2024-11-12 17:38:49,590 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/MapEntryLite$Metadata
2024-11-12 17:38:49,590 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/MapEntryLite$Metadata
2024-11-12 17:38:49,590 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.MapEntryLite$Metadata
2024-11-12 17:38:49,590 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.MapEntry$Metadata
2024-11-12 17:38:49,590 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.MapEntry$Metadata'.
2024-11-12 17:38:49,590 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/MapEntry$Metadata
2024-11-12 17:38:49,591 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/MapEntry$Metadata
2024-11-12 17:38:49,591 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.MapEntry$Metadata
2024-11-12 17:38:49,592 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.DescriptorProtos$FileOptions$OptimizeMode$1
2024-11-12 17:38:49,592 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.DescriptorProtos$FileOptions$OptimizeMode$1'.
