JUnit version 4.13.2
2024-11-14 03:50:35,839 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.protocol.proto.AliasMapProtocolProtos_ESTest
2024-11-14 03:50:36,045 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.MessageLiteOrBuilder'.
2024-11-14 03:50:36,046 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.MessageLiteOrBuilder
2024-11-14 03:50:36,046 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.MessageLite
2024-11-14 03:50:36,046 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.MessageOrBuilder
2024-11-14 03:50:36,046 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.MessageOrBuilder'.
2024-11-14 03:50:36,048 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.MessageOrBuilder
2024-11-14 03:50:36,048 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.Message
2024-11-14 03:50:36,048 INFO  EvoClassLoader - Seeing class for first time: org.eclipse.jetty.io.ByteBufferPool
2024-11-14 03:50:36,048 INFO  EvoClassLoader - Instrumenting class 'org.eclipse.jetty.io.ByteBufferPool'.
2024-11-14 03:50:36,050 INFO  EvoClassLoader - Keeping class: org.eclipse.jetty.io.ByteBufferPool
2024-11-14 03:50:36,292 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$AbstractBufferedEncoder
2024-11-14 03:50:36,292 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$AbstractBufferedEncoder'.
2024-11-14 03:50:36,293 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/CodedOutputStream$AbstractBufferedEncoder
2024-11-14 03:50:36,296 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/CodedOutputStream$AbstractBufferedEncoder
2024-11-14 03:50:36,296 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.CodedOutputStream
2024-11-14 03:50:36,296 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.CodedOutputStream'.
2024-11-14 03:50:36,298 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/CodedOutputStream
2024-11-14 03:50:36,314 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/thirdparty/protobuf/CodedOutputStream
2024-11-14 03:50:36,315 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.ByteOutput
2024-11-14 03:50:36,315 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.ByteOutput'.
2024-11-14 03:50:36,316 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/ByteOutput
2024-11-14 03:50:36,316 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/ByteOutput
2024-11-14 03:50:36,316 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.ByteOutput
2024-11-14 03:50:36,316 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.CodedOutputStream
2024-11-14 03:50:36,316 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$AbstractBufferedEncoder
2024-11-14 03:50:36,316 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$UnsafeDirectNioEncoder
2024-11-14 03:50:36,316 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$UnsafeDirectNioEncoder'.
2024-11-14 03:50:36,317 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/CodedOutputStream$UnsafeDirectNioEncoder
2024-11-14 03:50:36,325 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/CodedOutputStream$UnsafeDirectNioEncoder
2024-11-14 03:50:36,326 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$UnsafeDirectNioEncoder
2024-11-14 03:50:36,326 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$SafeDirectNioEncoder
2024-11-14 03:50:36,326 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$SafeDirectNioEncoder'.
2024-11-14 03:50:36,329 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/CodedOutputStream$SafeDirectNioEncoder
2024-11-14 03:50:36,332 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/CodedOutputStream$SafeDirectNioEncoder
2024-11-14 03:50:36,332 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$SafeDirectNioEncoder
2024-11-14 03:50:36,332 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.Utf8$UnpairedSurrogateException
2024-11-14 03:50:36,333 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.Utf8$UnpairedSurrogateException'.
2024-11-14 03:50:36,333 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/Utf8$UnpairedSurrogateException
2024-11-14 03:50:36,334 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/Utf8$UnpairedSurrogateException
2024-11-14 03:50:36,334 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.Utf8$UnpairedSurrogateException
2024-11-14 03:50:36,334 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$OutOfSpaceException
2024-11-14 03:50:36,334 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$OutOfSpaceException'.
2024-11-14 03:50:36,336 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/CodedOutputStream$OutOfSpaceException
2024-11-14 03:50:36,342 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/CodedOutputStream$OutOfSpaceException
2024-11-14 03:50:36,343 INFO  CreateClassResetClassAdapter - Adding bytecode for initializing field MESSAGE
2024-11-14 03:50:36,343 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$OutOfSpaceException
2024-11-14 03:50:36,343 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.Writer
2024-11-14 03:50:36,343 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.Writer'.
2024-11-14 03:50:36,345 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.Writer
2024-11-14 03:50:36,345 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$OutputStreamEncoder
2024-11-14 03:50:36,345 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$OutputStreamEncoder'.
2024-11-14 03:50:36,346 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/CodedOutputStream$OutputStreamEncoder
2024-11-14 03:50:36,352 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/CodedOutputStream$OutputStreamEncoder
2024-11-14 03:50:36,352 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$OutputStreamEncoder
2024-11-14 03:50:36,352 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$ByteOutputEncoder
2024-11-14 03:50:36,352 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$ByteOutputEncoder'.
2024-11-14 03:50:36,353 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/CodedOutputStream$ByteOutputEncoder
2024-11-14 03:50:36,356 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/CodedOutputStream$ByteOutputEncoder
2024-11-14 03:50:36,357 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$ByteOutputEncoder
2024-11-14 03:50:36,357 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$ArrayEncoder
2024-11-14 03:50:36,357 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$ArrayEncoder'.
2024-11-14 03:50:36,358 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/CodedOutputStream$ArrayEncoder
2024-11-14 03:50:36,361 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/CodedOutputStream$ArrayEncoder
2024-11-14 03:50:36,362 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$ArrayEncoder
2024-11-14 03:50:36,362 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$HeapNioEncoder
2024-11-14 03:50:36,362 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$HeapNioEncoder'.
2024-11-14 03:50:36,362 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/CodedOutputStream$HeapNioEncoder
2024-11-14 03:50:36,363 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/CodedOutputStream$HeapNioEncoder
2024-11-14 03:50:36,363 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.CodedOutputStream$HeapNioEncoder
2024-11-14 03:50:36,369 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.UnsafeUtil
2024-11-14 03:50:36,369 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.UnsafeUtil'.
2024-11-14 03:50:36,370 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/UnsafeUtil
2024-11-14 03:50:36,379 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/thirdparty/protobuf/UnsafeUtil
2024-11-14 03:50:36,382 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.UnsafeUtil
2024-11-14 03:50:36,382 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.UnsafeUtil$MemoryAccessor
2024-11-14 03:50:36,382 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.UnsafeUtil$MemoryAccessor'.
2024-11-14 03:50:36,383 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/UnsafeUtil$MemoryAccessor
2024-11-14 03:50:36,384 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/UnsafeUtil$MemoryAccessor
2024-11-14 03:50:36,385 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.UnsafeUtil$MemoryAccessor
2024-11-14 03:50:36,385 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.UnsafeUtil$Android64MemoryAccessor
2024-11-14 03:50:36,385 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.UnsafeUtil$Android64MemoryAccessor'.
2024-11-14 03:50:36,385 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/UnsafeUtil$Android64MemoryAccessor
2024-11-14 03:50:36,386 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/UnsafeUtil$Android64MemoryAccessor
2024-11-14 03:50:36,386 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.UnsafeUtil$Android64MemoryAccessor
2024-11-14 03:50:36,386 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.UnsafeUtil$Android32MemoryAccessor
2024-11-14 03:50:36,386 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.UnsafeUtil$Android32MemoryAccessor'.
2024-11-14 03:50:36,387 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/UnsafeUtil$Android32MemoryAccessor
2024-11-14 03:50:36,387 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/UnsafeUtil$Android32MemoryAccessor
2024-11-14 03:50:36,387 INFO  CreateClassResetClassAdapter - Adding bytecode for initializing field SMALL_ADDRESS_MASK
2024-11-14 03:50:36,388 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.UnsafeUtil$Android32MemoryAccessor
2024-11-14 03:50:36,388 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.UnsafeUtil$JvmMemoryAccessor
2024-11-14 03:50:36,388 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.UnsafeUtil$JvmMemoryAccessor'.
2024-11-14 03:50:36,388 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/UnsafeUtil$JvmMemoryAccessor
2024-11-14 03:50:36,389 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/UnsafeUtil$JvmMemoryAccessor
2024-11-14 03:50:36,389 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.UnsafeUtil$JvmMemoryAccessor
2024-11-14 03:50:36,389 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.UnsafeUtil$1
2024-11-14 03:50:36,390 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.UnsafeUtil$1'.
2024-11-14 03:50:36,390 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/UnsafeUtil$1
2024-11-14 03:50:36,392 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.UnsafeUtil$1
2024-11-14 03:50:36,397 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.Android
2024-11-14 03:50:36,397 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.Android'.
2024-11-14 03:50:36,398 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/Android
2024-11-14 03:50:36,398 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/thirdparty/protobuf/Android
2024-11-14 03:50:36,399 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.Android
2024-11-14 03:50:36,399 INFO  EvoClassLoader - Seeing class for first time: libcore.io.Memory
2024-11-14 03:50:36,399 INFO  EvoClassLoader - Instrumenting class 'libcore.io.Memory'.
2024-11-14 03:50:36,400 INFO  EvoClassLoader - Error while loading class: java.lang.ClassNotFoundException: Class 'libcore/io/Memory.class' should be in target project, but could not be found!
2024-11-14 03:50:36,400 INFO  EvoClassLoader - Seeing class for first time: org.robolectric.Robolectric
2024-11-14 03:50:36,400 INFO  EvoClassLoader - Instrumenting class 'org.robolectric.Robolectric'.
2024-11-14 03:50:36,401 INFO  EvoClassLoader - Error while loading class: java.lang.ClassNotFoundException: Class 'org/robolectric/Robolectric.class' should be in target project, but could not be found!
2024-11-14 03:50:36,405 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.protocol.proto.AliasMapProtocolProtos$ListRequestProto$Builder
2024-11-14 03:50:36,405 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.protocol.proto.AliasMapProtocolProtos$ListRequestProto$Builder'.
2024-11-14 03:50:36,407 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/protocol/proto/AliasMapProtocolProtos$ListRequestProto$Builder
2024-11-14 03:50:36,411 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/protocol/proto/AliasMapProtocolProtos$ListRequestProto$Builder
2024-11-14 03:50:36,411 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.protocol.proto.AliasMapProtocolProtos$ListRequestProtoOrBuilder
2024-11-14 03:50:36,411 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.protocol.proto.AliasMapProtocolProtos$ListRequestProtoOrBuilder'.
2024-11-14 03:50:36,412 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.protocol.proto.AliasMapProtocolProtos$ListRequestProtoOrBuilder
2024-11-14 03:50:36,412 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.GeneratedMessageV3$Builder
2024-11-14 03:50:36,412 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.GeneratedMessageV3$Builder'.
2024-11-14 03:50:36,414 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/GeneratedMessageV3$Builder
2024-11-14 03:50:36,417 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/GeneratedMessageV3$Builder
2024-11-14 03:50:36,418 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.AbstractMessage$Builder
2024-11-14 03:50:36,418 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.AbstractMessage$Builder'.
2024-11-14 03:50:36,419 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/AbstractMessage$Builder
2024-11-14 03:50:36,423 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/AbstractMessage$Builder
2024-11-14 03:50:36,424 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.Message$Builder
2024-11-14 03:50:36,424 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.Message$Builder'.
2024-11-14 03:50:36,425 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.MessageLite$Builder
2024-11-14 03:50:36,425 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.MessageLite$Builder'.
2024-11-14 03:50:36,427 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.MessageLite$Builder
2024-11-14 03:50:36,427 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.Message$Builder
2024-11-14 03:50:36,427 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.AbstractMessageLite$Builder
2024-11-14 03:50:36,427 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.AbstractMessageLite$Builder'.
2024-11-14 03:50:36,429 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/AbstractMessageLite$Builder
2024-11-14 03:50:36,435 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/AbstractMessageLite$Builder
2024-11-14 03:50:36,436 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.AbstractMessageLite$Builder
2024-11-14 03:50:36,436 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.AbstractMessage$Builder
2024-11-14 03:50:36,436 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.GeneratedMessageV3$Builder
2024-11-14 03:50:36,436 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.protocol.proto.AliasMapProtocolProtos$ListRequestProto$Builder
2024-11-14 03:50:36,436 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.InvalidProtocolBufferException
2024-11-14 03:50:36,436 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.InvalidProtocolBufferException'.
2024-11-14 03:50:36,437 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/InvalidProtocolBufferException
2024-11-14 03:50:36,441 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/InvalidProtocolBufferException
2024-11-14 03:50:36,448 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.InvalidProtocolBufferException
2024-11-14 03:50:36,448 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.AbstractMessageLite$Builder$LimitedInputStream
2024-11-14 03:50:36,449 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.AbstractMessageLite$Builder$LimitedInputStream'.
2024-11-14 03:50:36,450 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/AbstractMessageLite$Builder$LimitedInputStream
2024-11-14 03:50:36,450 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/AbstractMessageLite$Builder$LimitedInputStream
2024-11-14 03:50:36,450 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.AbstractMessageLite$Builder$LimitedInputStream
2024-11-14 03:50:36,451 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.GeneratedMessageV3$BuilderParent
2024-11-14 03:50:36,451 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.GeneratedMessageV3$BuilderParent'.
2024-11-14 03:50:36,452 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.AbstractMessage$BuilderParent
2024-11-14 03:50:36,452 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.AbstractMessage$BuilderParent'.
2024-11-14 03:50:36,453 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.AbstractMessage$BuilderParent
2024-11-14 03:50:36,453 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.GeneratedMessageV3$BuilderParent
2024-11-14 03:50:36,454 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.UninitializedMessageException
2024-11-14 03:50:36,454 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.UninitializedMessageException'.
2024-11-14 03:50:36,455 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/UninitializedMessageException
2024-11-14 03:50:36,456 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/UninitializedMessageException
2024-11-14 03:50:36,457 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.protobuf.UninitializedMessageException
2024-11-14 03:50:36,457 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.AbstractMessage
2024-11-14 03:50:36,457 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.protobuf.AbstractMessage'.
2024-11-14 03:50:36,459 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/protobuf/AbstractMessage
2024-11-14 03:50:36,464 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/protobuf/AbstractMessage
2024-11-14 03:50:36,464 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.protobuf.AbstractMessageLite
